Gene_Name	Term_ID	DB
ACTG2	2990	GO
ACTL6A	22688	GO
ACTL6A	5312	GO
ACTL6A	5343	GO
ACTL6A	5346	GO
ACTL6A	5284	GO
ACTL6A	5348	GO
ACTL6A	41960	GO
ACTL6A	4169	GO
ACTL6A	13439	GO
ACTL6A	21836	GO
ACTL6A	2860	GO
ACTL6A	5331	GO
ACTL6A	41175	GO
ACTL6A	20856	GO
ACTL6A	6298	GO
ACTL6A	5916	GO
ACTL6A	22687	GO
ACTL6B	5346	GO
ACTL6B	5343	GO
ACTL6B	5348	GO
ACTL6B	5322	GO
ACTL6B	5331	GO
ACTL6B	6298	GO
ACTL6B	13439	GO
ACTL8	14910	GO
ACTN1	14341	GO
ACTN1	28838	GO
ACTN1	10854	GO
ACTN1	20234	GO
ACTN1	41528	GO
ACTN1	28718	GO
ACTN1	14290	GO
ACTN1	26420	GO
ACTN1	2998	GO
ACTN1	2072	GO
ACTN1	28377	GO
ACTN1	32413	GO
ACTN1	5951	GO
ACTN2	3593	GO
ACTN2	4494	GO
ACTN2	22030	GO
ACTN2	29971	GO
ACTN2	45973	GO
ACTN2	2072	GO
ACTN2	45851	GO
ACTN2	39083	GO
ACTN2	17068	GO
ACTN2	39084	GO
ACTN2	2990	GO
ACTN2	26420	GO
ACTN2	41528	GO
ACTN2	192	GO
ACTN2	44737	GO
ACTN2	45001	GO
ACTN2	23761	GO
ACTN2	35285	GO
ACTN2	14178	GO
ACTN2	28773	GO
ACTN2	10854	GO
ACTN2	28392	GO
ACTN2	14185	GO
ACTN2	35316	GO
ACTN2	21239	GO
ACTN3	9633	GO
ACTN3	9537	GO
ACTN3	38241	GO
ACTN3	30434	GO
ACTN3	15459	GO
ACTN3	41734	GO
ACTN3	10854	GO
ACTN3	39144	GO
ACTN3	14185	GO
ACTN3	24330	GO
ACTN3	9643	GO
ACTN3	42028	GO
ACTN3	2990	GO
ACTN3	35566	GO
ACTN3	35632	GO
ACTN3	26900	GO
ACTN3	26420	GO
ACTN3	9533	GO
ACTN3	32766	GO
ACTN3	27007	GO
ACTN4	9696	GO
ACTN4	16385	GO
ACTN4	19267	GO
ACTN4	38105	GO
ACTN4	10854	GO
ACTN4	5768	GO
ACTN4	32713	GO
ACTN4	41528	GO
ACTN4	14186	GO
ACTN4	26707	GO
ACTN4	26835	GO
ACTN4	14451	GO
ACTN4	2998	GO
ACTN4	40439	GO
ACTN4	2072	GO
ACTN4	28377	GO
ACTN4	28378	GO
ACTN4	1182	GO
ACTN4	39287	GO
ACTR10	5953	GO
ACTR1A	120	GO
ACTR1A	13313	GO
ACTR1A	3149	GO
ACTR1B	13313	GO
ACTR2	6080	GO
ACTR2	28420	GO
ACTR2	3012	GO
ACTR2	10951	GO
ACTR2	17147	GO
ACTR2	18253	GO
ACTR2	28732	GO
ACTR2	10868	GO
ACTR2	6871	GO
ACTR2	5880	GO
ACTR2	26395	GO
ACTR2	20508	GO
ACTR2	5951	GO
ACTR3	6080	GO
ACTR3	28420	GO
ACTR3	7756	GO
ACTR3	18253	GO
ACTR3	28732	GO
ACTR3	17147	GO
ACTR3	10868	GO
ACTR3	6871	GO
ACTR3	5880	GO
ACTR3	26395	GO
ACTR3	20508	GO
ACTR3	14173	GO
ACTR3	5951	GO
ACTR3B	5951	GO
ACTR3B	18253	GO
ACTR3B	6679	GO
ACTR5	5312	GO
ACTR5	5346	GO
ACTR5	5284	GO
ACTR5	5304	GO
ACTR5	32794	GO
ACTR5	5916	GO
ACTR5	5343	GO
ACTR6	5331	GO
ACTR8	5312	GO
ACTR8	5346	GO
ACTR8	5284	GO
ACTR8	5994	GO
ACTR8	5331	GO
ACTR8	28403	GO
ACTR8	5978	GO
ACTR8	5916	GO
ACTR8	5343	GO
ACVR1	4226	GO
ACVR1	14595	GO
ACVR1	24197	GO
ACVR1	30474	GO
ACVR1	14092	GO
ACVR1	11022	GO
ACVR1	31514	GO
ACVR1	31003	GO
ACVR1	11675	GO
ACVR1	2598	GO
ACVR1	30123	GO
ACVR1	6189	GO
ACVR1	14588	GO
ACVR1	2742	GO
ACVR1	14395	GO
ACVR1	5436	GO
ACVR1	1215	GO
ACVR1	1216	GO
ACVR1	9283	GO
ACVR1	1221	GO
ACVR1	44745	GO
ACVR1	6092	GO
ACVR1	1101	GO
ACVR1	2638	GO
ACVR1	8404	GO
ACVR1	10837	GO
ACVR1	16867	GO
ACVR1	16869	GO
ACVR1	2022	GO
ACVR1	24444	GO
ACVR1	33260	GO
ACVR1	33647	GO
ACVR1	28274	GO
ACVR1	1267	GO
ACVR1	116	GO
ACVR1	14451	GO
ACVR1	6388	GO
ACVR1	6267	GO
ACVR1	6268	GO
ACVR1	6397	GO
ACVR1	45951	GO
ACVR1B	4226	GO
ACVR1B	25220	GO
ACVR1B	14092	GO
ACVR1B	20504	GO
ACVR1B	11675	GO
ACVR1B	1449	GO
ACVR1B	6314	GO
ACVR1B	39228	GO
ACVR1B	5436	GO
ACVR1B	1215	GO
ACVR1B	9283	GO
ACVR1B	4169	GO
ACVR1B	25034	GO
ACVR1B	8402	GO
ACVR1B	10837	GO
ACVR1B	14423	GO
ACVR1B	9048	GO
ACVR1B	9049	GO
ACVR1B	5346	GO
ACVR1B	16867	GO
ACVR1B	16870	GO
ACVR1B	24176	GO
ACVR1B	116	GO
ACVR1B	24444	GO
ACVR1B	36223	GO
ACVR1C	4226	GO
ACVR1C	25154	GO
ACVR1C	14277	GO
ACVR1C	8198	GO
ACVR1C	14379	GO
ACVR1C	14092	GO
ACVR1C	16811	GO
ACVR1C	3419	GO
ACVR1C	39443	GO
ACVR1C	10837	GO
ACVR1C	13334	GO
ACVR1C	1527	GO
ACVR1C	20504	GO
ACVR1C	22042	GO
ACVR1C	39227	GO
ACVR1C	5436	GO
ACVR2A	4226	GO
ACVR2A	14595	GO
ACVR2A	14596	GO
ACVR2A	24197	GO
ACVR2A	14092	GO
ACVR2A	30097	GO
ACVR2A	21529	GO
ACVR2A	1441	GO
ACVR2A	7086	GO
ACVR2A	6191	GO
ACVR2A	14588	GO
ACVR2A	5436	GO
ACVR2A	1216	GO
ACVR2A	9283	GO
ACVR2A	8388	GO
ACVR2A	8402	GO
ACVR2A	10837	GO
ACVR2A	26970	GO
ACVR2A	16867	GO
ACVR2A	16870	GO
ACVR2A	33647	GO
ACVR2A	21872	GO
ACVR2A	24176	GO
ACVR2A	6388	GO
ACVR2A	28150	GO
ACVR2A	6267	GO
ACVR2A	24444	GO
ACVR2B	14208	GO
ACVR2B	1024	GO
ACVR2B	4226	GO
ACVR2B	14595	GO
ACVR2B	16131	GO
ACVR2B	24197	GO
ACVR2B	8198	GO
ACVR2B	26885	GO
ACVR2B	31366	GO
ACVR2B	14092	GO
ACVR2B	6286	GO
ACVR2B	30107	GO
ACVR2B	158	GO
ACVR2B	1452	GO
ACVR2B	8236	GO
ACVR2B	1334	GO
ACVR2B	5436	GO
ACVR2B	1216	GO
ACVR2B	8388	GO
ACVR2B	21317	GO
ACVR2B	30917	GO
ACVR2B	1480	GO
ACVR2B	4169	GO
ACVR2B	30921	GO
ACVR2B	30922	GO
ACVR2B	8402	GO
ACVR2B	10837	GO
ACVR2B	15062	GO
ACVR2B	26969	GO
ACVR2B	5346	GO
ACVR2B	16867	GO
ACVR2B	19172	GO
ACVR2B	16870	GO
ACVR2B	14441	GO
ACVR2B	6388	GO
ACVR2B	6267	GO
ACVR2B	14588	GO
ACVR2B	6397	GO
ACVRL1	4226	GO
ACVRL1	14595	GO
ACVRL1	31366	GO
ACVRL1	14599	GO
ACVRL1	14092	GO
ACVRL1	1549	GO
ACVRL1	11022	GO
ACVRL1	6547	GO
ACVRL1	6805	GO
ACVRL1	19223	GO
ACVRL1	33435	GO
ACVRL1	1052	GO
ACVRL1	5278	GO
ACVRL1	28960	GO
ACVRL1	1443	GO
ACVRL1	1444	GO
ACVRL1	1445	GO
ACVRL1	22268	GO
ACVRL1	1452	GO
ACVRL1	16304	GO
ACVRL1	26803	GO
ACVRL1	1461	GO
ACVRL1	9017	GO
ACVRL1	5436	GO
ACVRL1	6079	GO
ACVRL1	1215	GO
ACVRL1	24130	GO
ACVRL1	9283	GO
ACVRL1	24131	GO
ACVRL1	30917	GO
ACVRL1	1480	GO
ACVRL1	4169	GO
ACVRL1	30921	GO
ACVRL1	30922	GO
ACVRL1	6092	GO
ACVRL1	45007	GO
ACVRL1	10837	GO
ACVRL1	14423	GO
ACVRL1	6748	GO
ACVRL1	24286	GO
ACVRL1	5346	GO
ACVRL1	16867	GO
ACVRL1	28394	GO
ACVRL1	33647	GO
ACVRL1	14452	GO
ACVRL1	31222	GO
ACVRL1	22266	GO
ACVRL1	24444	GO
ACY1	1088	GO
ACY1	5762	GO
ACY1	5491	GO
ACY1	5479	GO
ACY3	1088	GO
ACY3	7865	GO
ACY3	5762	GO
ACY3	6679	GO
ACYP1	5751	GO
ACYP2	5751	GO
ADA	24576	GO
ADA	21379	GO
ADA	17030	GO
ADA	2182	GO
ADA	32136	GO
ADA	3593	GO
ADA	27914	GO
ADA	14090	GO
ADA	1402	GO
ADA	24592	GO
ADA	1810	GO
ADA	24594	GO
ADA	32148	GO
ADA	22040	GO
ADA	24602	GO
ADA	30492	GO
ADA	1182	GO
ADA	25122	GO
ADA	7588	GO
ADA	17573	GO
ADA	5159	GO
ADA	5161	GO
ADA	24108	GO
ADA	30254	GO
ADA	24110	GO
ADA	1333	GO
ADA	21174	GO
ADA	8887	GO
ADA	23736	GO
ADA	6458	GO
ADA	1341	GO
ADA	1215	GO
ADA	6720	GO
ADA	26829	GO
ADA	7636	GO
ADA	2132	GO
ADA	14942	GO
ADA	7134	GO
ADA	7776	GO
ADA	26846	GO
ADA	2402	GO
ADA	8573	GO
ADA	24552	GO
ADA	14441	GO
ADA	28012	GO
ADA	26610	GO
ADA	16243	GO
ADA	17139	GO
ADA	1401	GO
ADA	20986	GO
ADA	28029	GO
ADA	21886	GO
ADAM10	1215	GO
ADAM10	20989	GO
ADAM10	5479	GO
ADAM10	5480	GO
ADAM10	5482	GO
ADAM10	13996	GO
ADAM10	6140	GO
ADAM10	2447	GO
ADAM10	18544	GO
ADAM10	14451	GO
ADAM10	6804	GO
ADAM10	6133	GO
ADAM10	14422	GO
ADAM10	9239	GO
ADAM10	6134	GO
ADAM10	26395	GO
ADAM10	5436	GO
ADAM10	28221	GO
ADAM10	28222	GO
ADAM10	6079	GO
ADAM11	6140	GO
ADAM11	5479	GO
ADAM12	3593	GO
ADAM12	6140	GO
ADAM12	6409	GO
ADAM12	5479	GO
ADAM15	30402	GO
ADAM15	5479	GO
ADAM15	3593	GO
ADAM15	13996	GO
ADAM15	6140	GO
ADAM15	7086	GO
ADAM15	3419	GO
ADAM15	1459	GO
ADAM15	14452	GO
ADAM15	21109	GO
ADAM15	14423	GO
ADAM15	14647	GO
ADAM15	38203	GO
ADAM15	1052	GO
ADAM15	6077	GO
ADAM15	32414	GO
ADAM15	23647	GO
ADAM17	14597	GO
ADAM17	14598	GO
ADAM17	3593	GO
ADAM17	2186	GO
ADAM17	6804	GO
ADAM17	1942	GO
ADAM17	19223	GO
ADAM17	9239	GO
ADAM17	1182	GO
ADAM17	17568	GO
ADAM17	1441	GO
ADAM17	1963	GO
ADAM17	16685	GO
ADAM17	15663	GO
ADAM17	28221	GO
ADAM17	16968	GO
ADAM17	6089	GO
ADAM17	26824	GO
ADAM17	15307	GO
ADAM17	19534	GO
ADAM17	16464	GO
ADAM17	4309	GO
ADAM17	14422	GO
ADAM17	28378	GO
ADAM17	14304	GO
ADAM17	7776	GO
ADAM17	6755	GO
ADAM17	5479	GO
ADAM17	5480	GO
ADAM17	30058	GO
ADAM17	14451	GO
ADAM17	6133	GO
ADAM17	6134	GO
ADAM17	27129	GO
ADAM17	17018	GO
ADAM17	17150	GO
ADAM19	5480	GO
ADAM19	6397	GO
ADAM19	5479	GO
ADAM2	7043	GO
ADAM2	5479	GO
ADAM2	3593	GO
ADAM2	6583	GO
ADAM2	6235	GO
ADAM2	6140	GO
ADAM2	6238	GO
ADAM22	5479	GO
ADAM22	3593	GO
ADAM22	6314	GO
ADAM22	6858	GO
ADAM22	20941	GO
ADAM22	13935	GO
ADAM22	9466	GO
ADAM22	6140	GO
ADAM22	6079	GO
ADAM23	3593	GO
ADAM23	6314	GO
ADAM23	6140	GO
ADAM23	5479	GO
ADAM28	6191	GO
ADAM28	5479	GO
ADAM29	6191	GO
ADAM29	5479	GO
ADAM33	6140	GO
ADAM33	5479	GO
ADAM9	14337	GO
ADAM9	28673	GO
ADAM9	21379	GO
ADAM9	3593	GO
ADAM9	18185	GO
ADAM9	8473	GO
ADAM9	28187	GO
ADAM9	17568	GO
ADAM9	17571	GO
ADAM9	17572	GO
ADAM9	6140	GO
ADAM9	28221	GO
ADAM9	6077	GO
ADAM9	28479	GO
ADAM9	33099	GO
ADAM9	6092	GO
ADAM9	216	GO
ADAM9	28634	GO
ADAM9	5479	GO
ADAM9	5480	GO
ADAM9	18544	GO
ADAM9	27900	GO
ADAM9	20989	GO
ADAMTS1	30432	GO
ADAMTS1	33249	GO
ADAMTS1	14786	GO
ADAMTS1	5479	GO
ADAMTS1	33255	GO
ADAMTS1	6140	GO
ADAMTS1	1072	GO
ADAMTS1	6805	GO
ADAMTS1	1334	GO
ADAMTS1	9398	GO
ADAMTS1	23385	GO
ADAMTS1	33180	GO
ADAMTS10	6679	GO
ADAMTS10	5479	GO
ADAMTS12	45827	GO
ADAMTS12	10948	GO
ADAMTS12	40582	GO
ADAMTS12	5479	GO
ADAMTS12	33222	GO
ADAMTS12	27913	GO
ADAMTS12	5483	GO
ADAMTS12	39567	GO
ADAMTS12	16303	GO
ADAMTS12	33231	GO
ADAMTS12	14289	GO
ADAMTS12	33647	GO
ADAMTS12	40250	GO
ADAMTS12	6077	GO
ADAMTS13	5479	GO
ADAMTS13	18280	GO
ADAMTS13	5482	GO
ADAMTS13	32556	GO
ADAMTS13	6140	GO
ADAMTS13	18544	GO
ADAMTS13	14290	GO
ADAMTS13	19962	GO
ADAMTS13	7860	GO
ADAMTS13	7572	GO
ADAMTS13	21944	GO
ADAMTS13	3034	GO
ADAMTS13	6492	GO
ADAMTS13	6077	GO
ADAMTS2	5479	GO
ADAMTS2	14441	GO
ADAMTS2	5482	GO
ADAMTS2	6191	GO
ADAMTS2	14320	GO
ADAMTS2	22321	GO
ADAMTS2	14647	GO
ADAMTS4	1024	GO
ADAMTS4	13996	GO
ADAMTS4	5479	GO
ADAMTS5	3025	GO
ADAMTS5	19962	GO
ADAMTS5	13996	GO
ADAMTS5	5479	GO
ADAMTSL3	5479	GO
ADAMTSL4	21859	GO
ADAMTSL4	5479	GO
ADAMTSL4	14319	GO
ADAMTSL4	19962	GO
ADAMTSL4	3419	GO
ADAMTSL5	5479	GO
ADAP1	17065	GO
ADAP1	6082	GO
ADAP1	17068	GO
ADAP2	17068	GO
ADAP2	6397	GO
ADAR	5376	GO
ADAR	5377	GO
ADAR	11011	GO
ADAR	14339	GO
ADAR	2062	GO
ADAR	1166	GO
ADAR	28686	GO
ADAR	36891	GO
ADAR	19364	GO
ADAR	38440	GO
ADAR	23091	GO
ADAR	8630	GO
ADAR	1215	GO
ADAR	6720	GO
ADAR	31553	GO
ADAR	5580	GO
ADAR	1741	GO
ADAR	23630	GO
ADAR	23631	GO
ADAR	1872	GO
ADAR	3153	GO
ADAR	30422	GO
ADAR	3031	GO
ADAR	30424	GO
ADAR	30300	GO
ADAR	23647	GO
ADAR	19187	GO
ADAR	15092	GO
ADAR	5365	GO
ADAR	15099	GO
ADARB2	5376	GO
ADARB2	5377	GO
ADAT2	6570	GO
ADAT2	5380	GO
ADAT2	1605	GO
ADC	21873	GO
ADC	40314	GO
ADC	5566	GO
ADCK1	5436	GO
ADCK1	10837	GO
ADCK3	5707	GO
ADCK3	10837	GO
ADCK5	5436	GO
ADCK5	10837	GO
ADCY1	33152	GO
ADCY1	18144	GO
ADCY1	7776	GO
ADCY1	6307	GO
ADCY1	33252	GO
ADCY1	13350	GO
ADCY1	7658	GO
ADCY1	6510	GO
ADCY1	26800	GO
ADCY1	2544	GO
ADCY1	42324	GO
ADCY1	5173	GO
ADCY1	8662	GO
ADCY1	6103	GO
ADCY1	21566	GO
ADCY1	6104	GO
ADCY1	6517	GO
ADCY1	6107	GO
ADCY1	4222	GO
ADCY10	21859	GO
ADCY10	7658	GO
ADCY10	6191	GO
ADCY10	2804	GO
ADCY10	5173	GO
ADCY10	33117	GO
ADCY10	4222	GO
ADCY2	18144	GO
ADCY2	33252	GO
ADCY2	13350	GO
ADCY2	7658	GO
ADCY2	2544	GO
ADCY2	42324	GO
ADCY2	5173	GO
ADCY2	6102	GO
ADCY2	6103	GO
ADCY2	6104	GO
ADCY2	6107	GO
ADCY2	4222	GO
ADCY3	14432	GO
ADCY3	18144	GO
ADCY3	33252	GO
ADCY3	13350	GO
ADCY3	6503	GO
ADCY3	4169	GO
ADCY3	7658	GO
ADCY3	2544	GO
ADCY3	28050	GO
ADCY3	6066	GO
ADCY3	42324	GO
ADCY3	5173	GO
ADCY3	6870	GO
ADCY3	6103	GO
ADCY3	6104	GO
ADCY3	6234	GO
ADCY3	6107	GO
ADCY3	6236	GO
ADCY3	4222	GO
ADCY4	18144	GO
ADCY4	33252	GO
ADCY4	13350	GO
ADCY4	7658	GO
ADCY4	2544	GO
ADCY4	5173	GO
ADCY4	6102	GO
ADCY4	6103	GO
ADCY4	6104	GO
ADCY4	6107	GO
ADCY4	4222	GO
ADCY5	18144	GO
ADCY5	33252	GO
ADCY5	6520	GO
ADCY5	13350	GO
ADCY5	1479	GO
ADCY5	28040	GO
ADCY5	6118	GO
ADCY5	7658	GO
ADCY5	31246	GO
ADCY5	2544	GO
ADCY5	42324	GO
ADCY5	5173	GO
ADCY5	6103	GO
ADCY5	6104	GO
ADCY5	6105	GO
ADCY5	6107	GO
ADCY5	6109	GO
ADCY5	4222	GO
ADCY6	18144	GO
ADCY6	33731	GO
ADCY6	33252	GO
ADCY6	13350	GO
ADCY6	33255	GO
ADCY6	42120	GO
ADCY6	7658	GO
ADCY6	21164	GO
ADCY6	6126	GO
ADCY6	2544	GO
ADCY6	6103	GO
ADCY6	42324	GO
ADCY6	5173	GO
ADCY6	9399	GO
ADCY6	6104	GO
ADCY6	6107	GO
ADCY6	4222	GO
ADCY6	2527	GO
ADCY7	18144	GO
ADCY7	33252	GO
ADCY7	13350	GO
ADCY7	6107	GO
ADCY7	7658	GO
ADCY7	30221	GO
ADCY7	2544	GO
ADCY7	33236	GO
ADCY7	5173	GO
ADCY7	6103	GO
ADCY7	6104	GO
ADCY7	14875	GO
ADCY7	4222	GO
ADCY8	18144	GO
ADCY8	33252	GO
ADCY8	13350	GO
ADCY8	4169	GO
ADCY8	7658	GO
ADCY8	6505	GO
ADCY8	6510	GO
ADCY8	2544	GO
ADCY8	5173	GO
ADCY8	6103	GO
ADCY8	6104	GO
ADCY8	6107	GO
ADCY8	4222	GO
ADCY9	18144	GO
ADCY9	33252	GO
ADCY9	13350	GO
ADCY9	4169	GO
ADCY9	7658	GO
ADCY9	33741	GO
ADCY9	2544	GO
ADCY9	5173	GO
ADCY9	6103	GO
ADCY9	6104	GO
ADCY9	6107	GO
ADCY9	4222	GO
ADCYAP1	30337	GO
ADCYAP1	30210	GO
ADCYAP1	32263	GO
ADCYAP1	4494	GO
ADCYAP1	2447	GO
ADCYAP1	6799	GO
ADCYAP1	6804	GO
ADCYAP1	6298	GO
ADCYAP1	14875	GO
ADCYAP1	1179	GO
ADCYAP1	12701	GO
ADCYAP1	13350	GO
ADCYAP1	9001	GO
ADCYAP1	17068	GO
ADCYAP1	1071	GO
ADCYAP1	24368	GO
ADCYAP1	21427	GO
ADCYAP1	1333	GO
ADCYAP1	9398	GO
ADCYAP1	16823	GO
ADCYAP1	6455	GO
ADCYAP1	2361	GO
ADCYAP1	23999	GO
ADCYAP1	2374	GO
ADCYAP1	16718	GO
ADCYAP1	10830	GO
ADCYAP1	24526	GO
ADCYAP1	32334	GO
ADCYAP1	13907	GO
ADCYAP1	30164	GO
ADCYAP1	6104	GO
ADCYAP1	9048	GO
ADCYAP1	7133	GO
ADCYAP1	29028	GO
ADCYAP1	6118	GO
ADCYAP1	33260	GO
ADCYAP1	15217	GO
ADCYAP1	24306	GO
ADCYAP1	9075	GO
ADCYAP1	6132	GO
ADCYAP1	33526	GO
ADCYAP1	24444	GO
ADCYAP1	35583	GO
ADCYAP1R1	7776	GO
ADCYAP1R1	6082	GO
ADCYAP1R1	6116	GO
ADCYAP1R1	14277	GO
ADCYAP1R1	13350	GO
ADCYAP1R1	6183	GO
ADCYAP1R1	30632	GO
ADCYAP1R1	4169	GO
ADCYAP1R1	16327	GO
ADCYAP1R1	25034	GO
ADCYAP1R1	6191	GO
ADCYAP1R1	6100	GO
ADCYAP1R1	8949	GO
ADCYAP1R1	17497	GO
ADCYAP1R1	14875	GO
ADCYAP1R1	30813	GO
ADCYAP1R1	23999	GO
ADD1	14339	GO
ADD1	20387	GO
ADD1	3012	GO
ADD1	19171	GO
ADD1	27132	GO
ADD1	13419	GO
ADD1	16077	GO
ADD1	5841	GO
ADD1	2998	GO
ADD1	3000	GO
ADD1	665	GO
ADD1	30044	GO
ADD1	1215	GO
ADD2	3012	GO
ADD2	5769	GO
ADD2	16077	GO
ADD2	5429	GO
ADD2	2998	GO
ADD2	3000	GO
ADD2	14232	GO
ADD2	30044	GO
ADD3	7776	GO
ADD3	30044	GO
ADH1A	5112	GO
ADH1A	5066	GO
ADH1A	11527	GO
ADH1A	5063	GO
ADH1B	5112	GO
ADH1B	5066	GO
ADH1C	5112	GO
ADH1C	5066	GO
ADH4	39718	GO
ADH4	5063	GO
ADH4	5064	GO
ADH4	5066	GO
ADH4	24661	GO
ADH4	5078	GO
ADH4	5112	GO
ADH4	1049	GO
ADH4	21406	GO
ADH5	2465	GO
ADH5	11687	GO
ADH5	24297	GO
ADH5	5066	GO
ADH5	28845	GO
ADH5	16464	GO
ADH5	28503	GO
ADH5	5112	GO
ADH5	1049	GO
ADH5	24791	GO
ADH6	5112	GO
ADH6	5066	GO
ADH6	23999	GO
ADH7	8071	GO
ADH7	23999	GO
ADH7	5065	GO
ADH7	5066	GO
ADH7	38198	GO
ADH7	1049	GO
ADH7	5112	GO
ADH7	8857	GO
ADH7	21406	GO
ADH7	21407	GO
ADHFE1	5112	GO
ADHFE1	10573	GO
ADHFE1	5095	GO
ADI1	5112	GO
ADI1	12962	GO
ADI1	7141	GO
ADI1	7559	GO
ADIPOQ	17152	GO
ADIPOQ	8193	GO
ADIPOQ	45312	GO
ADIPOQ	28032	GO
ADIPOQ	45189	GO
ADIPOQ	32262	GO
ADIPOQ	8198	GO
ADIPOQ	9223	GO
ADIPOQ	27914	GO
ADIPOQ	18060	GO
ADIPOQ	19597	GO
ADIPOQ	27917	GO
ADIPOQ	21901	GO
ADIPOQ	45200	GO
ADIPOQ	11024	GO
ADIPOQ	5006	GO
ADIPOQ	45203	GO
ADIPOQ	21902	GO
ADIPOQ	18322	GO
ADIPOQ	10652	GO
ADIPOQ	1182	GO
ADIPOQ	1441	GO
ADIPOQ	28964	GO
ADIPOQ	35625	GO
ADIPOQ	34475	GO
ADIPOQ	16683	GO
ADIPOQ	32429	GO
ADIPOQ	33195	GO
ADIPOQ	26927	GO
ADIPOQ	24240	GO
ADIPOQ	27952	GO
ADIPOQ	24368	GO
ADIPOQ	16812	GO
ADIPOQ	21426	GO
ADIPOQ	12854	GO
ADIPOQ	24247	GO
ADIPOQ	15671	GO
ADIPOQ	38203	GO
ADIPOQ	14908	GO
ADIPOQ	9659	GO
ADIPOQ	24127	GO
ADIPOQ	28479	GO
ADIPOQ	23999	GO
ADIPOQ	33733	GO
ADIPOQ	15943	GO
ADIPOQ	45256	GO
ADIPOQ	9161	GO
ADIPOQ	6476	GO
ADIPOQ	9165	GO
ADIPOQ	45007	GO
ADIPOQ	9296	GO
ADIPOQ	16977	GO
ADIPOQ	16720	GO
ADIPOQ	8403	GO
ADIPOQ	27988	GO
ADIPOQ	30167	GO
ADIPOQ	25309	GO
ADIPOQ	5087	GO
ADIPOQ	7776	GO
ADIPOQ	32099	GO
ADIPOQ	5603	GO
ADIPOQ	9062	GO
ADIPOQ	32871	GO
ADIPOQ	24296	GO
ADIPOQ	24297	GO
ADIPOQ	33514	GO
ADIPOQ	9576	GO
ADIPOQ	24425	GO
ADIPOQ	9327	GO
ADIPOQ	18544	GO
ADIPOQ	21617	GO
ADIPOQ	24178	GO
ADIPOQ	14452	GO
ADIPOQ	6517	GO
ADIPOQ	45306	GO
ADIPOQ	16252	GO
ADIPOQ	22142	GO
ADIPOR1	17152	GO
ADIPOR1	5600	GO
ADIPOR1	8204	GO
ADIPOR1	12687	GO
ADIPOR1	9327	GO
ADIPOR1	21426	GO
ADIPOR1	6100	GO
ADIPOR1	12854	GO
ADIPOR1	14423	GO
ADIPOR1	25112	GO
ADIPOR1	24921	GO
ADIPOR1	5597	GO
ADIPOR1	17151	GO
ADIPOR2	17152	GO
ADIPOR2	5600	GO
ADIPOR2	31113	GO
ADIPOR2	8204	GO
ADIPOR2	6476	GO
ADIPOR2	21426	GO
ADIPOR2	6100	GO
ADIPOR2	12854	GO
ADIPOR2	6455	GO
ADIPOR2	14423	GO
ADIPOR2	6397	GO
ADIPOR2	10652	GO
ADIPOR2	5597	GO
ADM	1537	GO
ADM	8067	GO
ADM	21897	GO
ADM	15628	GO
ADM	2447	GO
ADM	8465	GO
ADM	6547	GO
ADM	6804	GO
ADM	6805	GO
ADM	36116	GO
ADM	14875	GO
ADM	1182	GO
ADM	30751	GO
ADM	5666	GO
ADM	13350	GO
ADM	15143	GO
ADM	15145	GO
ADM	16811	GO
ADM	21427	GO
ADM	5173	GO
ADM	6455	GO
ADM	8887	GO
ADM	6458	GO
ADM	7868	GO
ADM	28479	GO
ADM	21317	GO
ADM	4169	GO
ADM	30793	GO
ADM	1355	GO
ADM	1102	GO
ADM	16464	GO
ADM	30034	GO
ADM	6740	GO
ADM	25304	GO
ADM	24409	GO
ADM	7133	GO
ADM	24286	GO
ADM	21859	GO
ADM	6755	GO
ADM	6757	GO
ADM	6118	GO
ADM	45928	GO
ADM	1390	GO
ADM	13170	GO
ADM	26867	GO
ADM	13171	GO
ADM	1532	GO
ADM	6397	GO
ADNP	8192	GO
ADNP	29025	GO
ADNP	5346	GO
ADNP	16131	GO
ADNP	14884	GO
ADNP	24293	GO
ADNP	9254	GO
ADNP	16076	GO
ADNP	27917	GO
ADNP	6508	GO
ADNP	22255	GO
ADNP	23536	GO
ADNP	8467	GO
ADNP	17427	GO
ADNP	27988	GO
ADNP	9398	GO
ADNP	15672	GO
ADNP	9049	GO
ADNP	5343	GO
ADNP2	5346	GO
ADNP2	5343	GO
ADNP2	18532	GO
ADNP2	30632	GO
ADNP2	14422	GO
ADNP2	33175	GO
ADNP2	14303	GO
ADORA1	2182	GO
ADORA1	9479	GO
ADORA1	26506	GO
ADORA1	27914	GO
ADORA1	5900	GO
ADORA1	28045	GO
ADORA1	22030	GO
ADORA1	2447	GO
ADORA1	24332	GO
ADORA1	19217	GO
ADORA1	32148	GO
ADORA1	6805	GO
ADORA1	1176	GO
ADORA1	6298	GO
ADORA1	1182	GO
ADORA1	2170	GO
ADORA1	21172	GO
ADORA1	21174	GO
ADORA1	1592	GO
ADORA1	28990	GO
ADORA1	6720	GO
ADORA1	1479	GO
ADORA1	4169	GO
ADORA1	16843	GO
ADORA1	5581	GO
ADORA1	16211	GO
ADORA1	6100	GO
ADORA1	28116	GO
ADORA1	4309	GO
ADORA1	30165	GO
ADORA1	216	GO
ADORA1	6107	GO
ADORA1	24411	GO
